342,Orthopaedics/medicine redevelopment at Nuffield Orthopaedic Centre,DEPARTMENT OF HEALTH (GROUP),Oxford University Hospitals NHS Trust,Hospitals and Acute Health,Oxford East,ENGLAND_South East,InOperation,1999-08-19,Data not provided,2002-04-20,2008-05-16,2008-05-17,32,ON,Data not provided,OFF,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,7,7,8,8,8,9,9,9,9,9,9,10,10,10,10,11,11,11,11,12,12,12,13,13,13,14,14,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barclays,25,InfraRed,25,G4S Joint Ventures Ltd,25,Semperian,25,,0,,0,Albion Healthcare (Oxford) Ltd,4277395,"St Martins House, 1 Gresham Street, London EC2V 7BX"
343,Integrated Cancer Centre,DEPARTMENT OF HEALTH (GROUP),Oxford University Hospitals NHS Trust,Hospitals and Acute Health,Oxford East,ENGLAND_South East,InOperation,2002-10-18,Data not provided,2005-12-01,2009-11-02,2010-01-23,30,ON,Data not provided,OFF,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,19,20,23,23,23,23,24,24,24,25,26,26,27,27,28,29,30,30,31,32,33,33,34,35,36,37,38,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impregilo International Infrastructure NV,40,HICL,40,G4S Joint Ventures Ltd,20,,0,,0,,0,Ochre Solutions Limited,5268375,"85E Centurion Court, Milton Park  Abingdon Oxfordshire OX14 4RY"
344,John Radcliffe Hospital,DEPARTMENT OF HEALTH (GROUP),Oxford University Hospitals NHS Trust,Hospitals and Acute Health,Oxford East,ENGLAND_South East,InOperation,2001-07-31,Data not provided,2003-12-19,2006-12-16,2006-12-17,30,ON,Data not provided,OFF,134,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,24,25,25,26,29,30,31,32,32,33,33,34,35,36,37,38,39,39,40,41,42,43,45,46,47,48,49,50,52,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HICL,100,,0,,0,,0,,0,,0,The Hospital Company (Oxford John Radcliffe) Holding Ltd,4868473,"Tubs Hill House, London Road, Sevenoaks, Kent. TN13 1BL"
345,Joint procurement to reprovide mental health services,DEPARTMENT OF HEALTH (GROUP),Oxleas NHS Foundation Trust,Hospitals and Acute Health,Old Bexley and Sidcup,ENGLAND_London,InOperation,1997-07-29,Data not provided,1998-12-11,1999-01-01,1999-01-01,52,ON,Data not provided,ON,25,0,0,0,0,0,0,1.3,1.8,1.9,1.9,1.9,1.9,1.9,2.2,2.2,2.2,2.3,2.3,2.4,2.5,2.6,2.8,2.8,2.9,3,3,3.1,3.2,3.3,3.4,3.4,3.5,3.6,3.6,3.7,3.7,2.5,2.5,2,2,2,2,2,1.6,1.6,1.6,1.6,1.6,1.3,1.3,1.3,1.3,1.3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,RBIL Limited,100,,0,,0,,0,,0,,0,Bexley PPP Health Services Limited,3567020,"3rd Floor Redbridge House, Lower Bristol Road, Bath BA2 3RH"
346,Acute Hospital services,DEPARTMENT OF HEALTH (GROUP),Peterborough and Stamford Hospitals NHS Foundation,Hospitals and Acute Health,Peterborough,ENGLAND_East,InOperation,2003-09-19,Data not provided,2007-06-29,2010-10-01,2010-10-02,31,ON,Data not provided,OFF,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,44,45,46,47,49,50,51,53,54,56,57,59,61,62,64,66,68,70,72,74,76,78,80,82,85,87,90,92,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peterborough Hospital Investments Ltd,49,Brookfield Peterborough (UK) Ltd,30,Macquarie Peterborough Hospital Investments Ltd,21,,0,,0,,0,Peterborough (Progress Health) PLC,6054624,"8 White Oak Square, London Road, Swanley, Kent BR8 7AG"
347,Provision of New Residential Respite Care and Day Care Facilities in Portsmouth and Associated Services,DEPARTMENT OF HEALTH (GROUP),Portsmouth,Social Care,Portsmouth North,ENGLAND_South West,InOperation,2000-06-16,Data not provided,2001-06-14,2002-06-14,2002-06-15,30,ON,Data not provided,OFF,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INTERSERVE PLC,100,,0,,0,,0,,0,,0,Victory Support Services (Portsmouth) Ltd,4151453,"Interserve House, Ruscombe Park Twyford, Reading, Berkshire RG10 9JU"
348,Relocation of Acute services,DEPARTMENT OF HEALTH (GROUP),Portsmouth Hospitals NHS Trust,Hospitals and Acute Health,Portsmouth North,ENGLAND_South East,InOperation,2001-08-17,Data not provided,2005-12-15,2009-06-19,2009-06-20,32,ON,Data not provided,OFF,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,46,47,48,50,51,53,54,56,57,59,60,62,64,66,67,69,71,73,75,77,80,82,84,86,89,91,94,96,99,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HICL,100,,0,,0,,0,,0,,0,The Hospital Company (QAH Portsmouth) Ltd,5439918,"Tubs Hill House, London Road, Sevenoaks, Kent TN13 1BL"
349,Redcar Primary Care Hospital,DEPARTMENT OF HEALTH (GROUP),South Tees Hospitals NHS Foundation Trust,Hospitals and Acute Health,Redcar,ENGLAND_North East,InOperation,2005-10-14,Data not provided,2008-04-01,2010-11-30,2010-12-01,29,ON,ON,OFF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sir Robert Macalpine,100,,0,,0,,0,,0,,0,SRM (Redcar & Cleveland) Limited,6445713,"Eaton Court, Maylands Avenue, Hemel Hempstead. Herts HP2 7TR"
350,"Hope Hospital, Salford",DEPARTMENT OF HEALTH (GROUP),Salford Royal NHS Foundation Trust,Hospitals and Acute Health,Data not provided,ENGLAND_North West,InOperation,2003-05-15,Data not provided,2007-09-05,2009-04-02,2009-04-03,34,ON,Data not provided,OFF,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,14,15,16,17,17,18,18,19,19,20,20,21,21,22,22,23,23,24,24,25,26,26,27,28,28,29,30,31,31,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Infra red (Infrastructure) Capital Partners as general partners of Infra red infrastructure fund II (20.6.2013 changed),100,,0,,0,,0,,0,,0,Consort Healthcare (Salford) PLC,6165369,"6th Floor, 350 Euston Road, Regents Place, London NW1 3AX"
351,DGH Redevelopment,DEPARTMENT OF HEALTH (GROUP),Salisbury NHS Foundation Trust,Hospitals and Acute Health,Salisbury,ENGLAND_South West,InOperation,2002-08-01,Data not provided,2004-03-04,2006-04-01,2006-04-01,29,ON,Data not provided,OFF,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3i Group plc,100,,0,,0,,0,,0,,0,Salisbury Healthcare Facilities Limited,5372427,"Northwest Wing Bush House, Aldwych, London WC2B 4EZ"
352,Ambulatory Care Centre at City Hospital,DEPARTMENT OF HEALTH (GROUP),Sandwell and West Birmingham Hospitals NHS Trust,Hospitals and Acute Health,Birmingham Ladywood,ENGLAND_West Midlands,InOperation,2000-11-24,Data not provided,2002-12-19,2005-06-30,2005-07-28,31,ON,Data not provided,OFF,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Semperian,100,,0,,0,,0,,0,,0,Birmingham Healthcare Services Ltd,4507439,"St Martin's House, 1 Gresham Street, London, EC2 7BX"
353,Medical Ward Block at Northern General Hospital,DEPARTMENT OF HEALTH (GROUP),Sheffield Teaching Hospitals NHS Foundation Trust,Hospitals and Acute Health,Sheffield Brightside and Hillsborough,ENGLAND_Yorkshire and the Humber,InOperation,2003-06-06,Data not provided,2004-12-19,2007-03-24,2007-04-01,30,ON,Data not provided,OFF,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hadfield Healthcare Holdings Limited (50% owned by Kajima Partnerships Limited and 50% owned by United Medical Enterprise Investment co Limited),100,,0,,0,,0,,0,,0,Hadfield Healthcare Partnerships Limited,5169193,"55 Baker Street, London W1U 8EW"
354,Modernisation of Acute Services,DEPARTMENT OF HEALTH (GROUP),Sherwood Forest Hospitals NHS Foundation Trust,Hospitals and Acute Health,Ashfield,ENGLAND_East Midlands,InOperation,2003-05-10,Data not provided,2005-11-04,2011-03-31,2011-04-01,34,ON,Data not provided,OFF,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,44,46,46.7,48.1,49.4,50.9,52.6,54.5,55.9,57.3,58.7,60.2,61.7,63.2,64.8,66.4,68.1,69.8,71.5,73.3,75.1,77,78.9,80.9,82.9,85,87.1,89.3,91.5,93.8,96.1,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INNISFREE,50,SKANSKA ID,50,,0,,0,,0,,0,Central Nottinghamshire Hospitals PLC,5462512,"8 White Oak Square, London Road, Swanley, Kent BR8 7AG"
355,Quality in Community Services (QiCS) PFI,DEPARTMENT OF HEALTH (GROUP),Shropshire,Social Care,Ludlow,ENGLAND_West Midlands,InOperation,2003-09-16,Data not provided,2005-05-20,2006-09-28,2006-09-29,31,ON,Data not provided,OFF,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2.8,2.9,2.9,3,3,3.1,3.1,3.2,3.2,3.2,3.3,3.3,3.4,3.4,3.5,3.5,3.6,3.6,3.7,3.8,3.8,3.9,3.9,4,4.1,4.2,4.2,4.3,4.4,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Equitix,50,NIBC Bank,50,,0,,0,,0,,0,Integrated Care Solutions (Shropshire) Ltd.,5389525,"Abbey House, Hickleys Court, South Street, Farnham, Surrey, GU9 7QQ"
357,Runwell hospital,DEPARTMENT OF HEALTH (GROUP),South Essex Partnership University NHS Foundation,Hospitals and Acute Health,Rayleigh and Wickford,ENGLAND_East,InOperation,Data not provided,Data not provided,2007-10-05,2009-08-28,2009-10-01,31,ON,Data not provided,OFF,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grosvenor PFI Holdings LTD,100,,0,,0,,0,,0,,0,GH Runwell Limited,5892054,"4 Greengate, Cardale Park, Harrogate HG3 1GY"
358,Princess Royal Hospital (Bromley),DEPARTMENT OF HEALTH (GROUP),South London Healthcare NHS Trust,Hospitals and Acute Health,Orpington,ENGLAND_London,InOperation,1995-09-29,Data not provided,1998-11-19,1999-01-01,1999-01-02,30,ON,Data not provided,ON,117.9,0,0,0,0,0,0,0,0,0,0,6,27,28,29,30,30,32,33,36,37,39,41,43,45,47,49,51,54,56,59,62,65,68,71,75,78,82,86,90,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Innisfree,50,Semperian,50,,0,,0,,0,,0,United Healthcare (Bromley) Limited,3591248,"St Martins House, 1 Gresham Steet, London EC2V 7BX"
359,Queen Elizabeth Hospital (Woolwich),DEPARTMENT OF HEALTH (GROUP),Lewisham,Hospitals and Acute Health,Greenwich and Woolwich,ENGLAND_London,InOperation,1995-03-01,Data not provided,1998-07-01,1999-07-07,2000-11-17,31,ON,Data not provided,ON,96.1,0,0,0,0,0,0,0,0,18,19,20,20,21,21,22,24,25,25,25,27,28,27,28,29,29,30,31,32,32,33,34,35,36,37,37,38,39,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Innisfree,50,John Laing,27.5,Innisfree,22.5,,0,,0,,0,Meridian Hospital Company plc,3462569,"8 White Oak Square, London Road, Swanley Kent BR8 7AG"
360,James Cook University Hospital,DEPARTMENT OF HEALTH (GROUP),South Tees Hospitals NHS Foundation Trust,Hospitals and Acute Health,Middlesbrough,ENGLAND_North East,InOperation,1995-03-01,Data not provided,1999-08-16,2003-07-15,2003-08-16,31,ON,Data not provided,OFF,121.9,0,0,0,0,0,0,0,0,0,0,0,18,31,32,34,37,40,39,41,42,44,45,46,47,48,49,50,52,53,54,56,57,59,60,62,63,65,66,68,70,71,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Innisfree,50,Semperian,50,,0,,0,,0,,0,Endeavour DCH PLC,3672185,"Nightingale House, Whiston Hospital, Warrington Road, Prescot, Merseyside L35 5DR"
361,Brentwood Community Hospital,DEPARTMENT OF HEALTH (GROUP),Basildon,Hospitals and Acute Health,Brentwood and Ongar,ENGLAND_East,InOperation,2004-04-21,Data not provided,2006-06-29,2006-06-30,2006-07-01,30,ON,Data not provided,OFF,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.2,6.4,6.6,6.8,7,7.2,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Redwood Partnership Ventures 2 Ltd,100,,0,,0,,0,,0,,0,Brentwood Healthcare Partnership Limited ?,5398788,"55 Baker Street, London W1U 8EW"
362,Neurological & cardiac units,DEPARTMENT OF HEALTH (GROUP),St George's Healthcare NHS Trust,Hospitals and Acute Health,Tooting,ENGLAND_London,InOperation,1996-03-20,Data not provided,2000-03-12,2000-03-13,2000-03-14,36,ON,Data not provided,OFF,46.1,0,0,0,0,0,0,0,0,0,0,0,6,8,8,8,8,8,8,9,9,10,10,10,11,11,11,11,12,12,12,12,13,13,13,14,14,14,15,15,16,16,16,17,17,18,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barclays,100,,0,,0,,0,,0,,0,Blackshaw Healthcare Services Limited,3824177,"100 Wood Street, London EC2V 7EX"
363,Acute Hospital development,DEPARTMENT OF HEALTH (GROUP),St Helens and Knowsley Hospitals NHS Trust,Hospitals and Acute Health,St. Helens North,ENGLAND_North West,InOperation,2002-10-31,Data not provided,2006-06-01,2008-09-26,2008-11-18,42,ON,Data not provided,OFF,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,14,36,42,44,46,47,47,48,49,50,51,52,53,54,56,57,58,60,61,63,64,66,68,69,71,73,75,77,79,80,82,85,87,89,91,93,96,98,100,0,0,0,0,0,0,0,0,0,0,0,0,Innisfree,80.1,Taylor Woodrow Construction Limited,19.9,,0,,0,,0,,0,Newhospitals (St Helens and Knowsley) Limited,5603623,"8 White Oak Square, London Road, Swanley, Kent BR8 7AG"
364,Farnham Hospital,DEPARTMENT OF HEALTH (GROUP),Hampshire,Hospitals and Acute Health,South West Surrey,ENGLAND_South East,InOperation,1995-08-01,Data not provided,2001-10-29,2003-09-24,2003-09-24,29,ON,ON,OFF,29,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,3,3,3,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Norwich Union Public Private Partnership Fund,100,,0,,0,,0,,0,,0,NU Local Care Centres (farnham) Limited,4187974,"1 Poutry, LondonEC2R 8EJ"
365,Graylingwell Hospital,DEPARTMENT OF HEALTH (GROUP),Sussex Partnership NHS Foundation Trust,Hospitals and Acute Health,Chichester,ENGLAND_South East,InOperation,1995-04-19,Data not provided,1999-06-24,2000-01-12,2000-01-13,31,ON,Data not provided,OFF,18,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aviva NUPPP Fund,100,,0,,0,,0,,0,,0,Nu Local Care Centres (Chichester No 1) Limited,3649502,"1 Poultry, London EC2R 8EJ"
366,New District General Hospital,DEPARTMENT OF HEALTH (GROUP),West Middlesex University Hospital NHS Trust,Hospitals and Acute Health,Brentford and Isleworth,ENGLAND_London,InOperation,1998-09-01,Data not provided,2001-01-30,2003-04-06,2003-04-07,33,ON,OFF,OFF,60,0,0,0,0,0,0,0,0,0,0,0,0,9,10,10,10,11,11,11,11,12,12,13,13,13,14,14,15,15,15,16,16,17,17,18,18,19,19,19,20,21,21,22,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HICL,100,,0,,0,,0,,0,,0,ByWest Limited,4076961,"21 St Thomas Street,Bristol BS1 6JS"
367,Health Investment in Tameside,DEPARTMENT OF HEALTH (GROUP),Tameside Hospital NHS Foundation Trust,Hospitals and Acute Health,Ashton-under-Lyne,ENGLAND_North West,InOperation,2003-05-15,Data not provided,2007-09-18,2011-08-29,2011-08-30,33,ON,Data not provided,OFF,112.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,9,10,10,10,11,11,11,12,12,12,12,13,13,13,14,14,14,15,15,16,16,16,17,17,18,18,18,19,19,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Infra Red (Infrastructure) capital Parners as general partners of InfraRed Infrastructure Fund II,100,,0,,0,,0,,0,,0,Consort Healthcare (Tameside) plc,6165353,"Consort Healthcare (Tameside) PLC,3rd Floor, 46-48 Charles Street, Cardiff, CF10 2GE"
368,"Cancer Centre, Musgrove Park Hospital, Taunton",DEPARTMENT OF HEALTH (GROUP),Taunton and Somerset NHS Foundation Trust,Hospitals and Acute Health,Data not provided,ENGLAND_South West,InOperation,2002-08-27,Data not provided,2007-02-28,2009-05-06,2009-05-06,30,ON,Data not provided,OFF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.9,3,3.1,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.6,4.7,4.8,4.9,5,5.2,5.3,5.4,5.6,5.7,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Innisfree,100,,0,,0,,0,,0,,0,The Taunton Linac Company Limited,5394682,"8 White Oak Square, London Road, Swanley, Kent BR8 7AG"
369,"Roseberry Park, Middlesbrough",DEPARTMENT OF HEALTH (GROUP),"Tees, Esk and Wear Valleys NHS Foundation Trust",Hospitals and Acute Health,Data not provided,ENGLAND_North East,InOperation,2005-09-23,Data not provided,2007-12-12,2010-03-25,2010-03-26,29,ON,Data not provided,OFF,74.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8.2,8.4,8.5,8.7,8.8,9,9.2,9.5,9.7,9.9,10.2,10.4,10.7,11,11.2,11.5,11.8,12.1,12.4,12.7,13,13.4,13.7,14,14.4,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Laing,100,,0,,0,,0,,0,,0,Three Valleys Healthcare Limited,6416319,"Allington House, 150 Victoria Street, London SW1E 5LB"
371,Lanchester Road,DEPARTMENT OF HEALTH (GROUP),"Tees, Esk and Wear Valleys NHS Foundation Trust",Hospitals and Acute Health,North Durham,ENGLAND_North East,InOperation,1999-07-29,Data not provided,2008-05-09,2009-11-27,2009-11-28,29,ON,Data not provided,OFF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1.9,1.9,1.9,2,2,2.1,2.1,2.2,2.2,2.3,2.3,2.4,2.4,2.5,2.6,2.6,2.7,2.8,2.8,2.9,3,3.1,3.1,3.2,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grosvenor House Group plc,100,,0,,0,,0,,0,,0,GH Lanchester Road Limited,6450919,"4 Greengate, Cardale Park, Harrogate HG4 1GY"
372,Riverside Building (University Hospital Lewisham),DEPARTMENT OF HEALTH (GROUP),Lewisham,Hospitals and Acute Health,Lewisham West and Penge,ENGLAND_London,InOperation,2002-06-01,Data not provided,2004-07-07,2006-11-03,2006-11-03,31,ON,Data not provided,OFF,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,7,7,8,8,8,8,8,9,9,9,9,10,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HICL,100,,0,,0,,0,,0,,0,Ravensbourne Health Services Limited,5060875,"Dundas Wilson, Northwest Wing Bush House, Aldwych, London , WC2B 4EZ"
373,Redevelopment of Acute Hospital services,DEPARTMENT OF HEALTH (GROUP),The Whittington Hospital NHS Trust,Hospitals and Acute Health,Islington North,ENGLAND_London,InOperation,2000-05-18,2001-11-09,2002-10-08,2008-02-08,2008-02-09,29,ON,Data not provided,OFF,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,8,8,8,8,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HBOS/Lloyds,100,,0,,0,,0,,0,,0,Whittington Facilities (Holdings) Limited,4289024,"21 Holborn Viaduct, London, EC1A 2DY"
374,University College Hospital,DEPARTMENT OF HEALTH (GROUP),University College London Hospitals NHS Foundation,Hospitals and Acute Health,Holborn and St Pancras,ENGLAND_London,InOperation,1995-12-26,Data not provided,2000-07-12,2008-08-05,2008-08-06,40,ON,Data not provided,OFF,292,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1,36.1,38.6,44.5,46.4,49.7,52.3,53.3,55.6,58.4,59.6,60.8,62,63.2,64.5,65.8,67.1,68.4,69.8,71.2,72.6,74.1,75.6,77.1,78.6,80.2,81.8,83.4,85.1,86.8,88.5,90.3,92.1,93.9,95.8,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Credit Suisse,43.3,Interserve Plc,8.3,Semperian,40,Dalmore Capital,8.3,,0,,0,Health Management (UCLH) plc,3765833,"UCLH, EGA Wing, Level -2, 235 Euston Road, London, NW1 2BU"
375,Selly Oak and Queen Elizabeth Hospitals,DEPARTMENT OF HEALTH (GROUP),University Hospital Birmingham NHS Foundation Trus,Hospitals and Acute Health,Birmingham Edgbaston,ENGLAND_West Midlands,InOperation,2002-04-13,2004-01-01,2006-06-08,2010-08-17,2010-06-16,37,ON,Data not provided,OFF,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,44,49,57.8,59,60.3,62.6,64,65.4,66.8,68.3,69.8,71.3,72.9,74.5,76.2,77.9,79.6,81.4,83.2,85.1,87,89,91,94.1,96.2,98.4,100.6,102.9,105.2,107.6,110.1,112.6,115.2,117.8,120.5,51.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Balfour Beatty plc,40,HICL,30,Infrared Infrastructure Fund,30,,0,,0,,0,Consort Healthcare (Birmingham) Limited,5537895,"6th Floor, 350 Euston Road, Regents Place, London NW1 3AX"
376,University Hospital,DEPARTMENT OF HEALTH (GROUP),University Hospital Of North Staffordshire NHS Tru,Hospitals and Acute Health,Stoke-on-Trent Central,ENGLAND_West Midlands,InConstruction,2002-08-12,Data not provided,2007-06-19,2012-08-19,2012-08-20,38,ON,OFF,OFF,415.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,14,17,27,52,55,57,58,59,61,62,64,66,67,69,71,72,74,76,78,80,82,84,86,88,90,93,95,97,100,102,105,107,110,113,116,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Laing Infrastructure fund,75,Sodexo Investment Services Ltd,25,,0,,0,,0,,0,Health Care Support (North Staffs) Limited,5309720,"1 Kingsway, London WC2B 6AN"
377,Wythenshawe Hospital,DEPARTMENT OF HEALTH (GROUP),University Hospital Of South Manchester NHS Founda,Hospitals and Acute Health,Wythenshawe and Sale East,ENGLAND_North West,InOperation,1995-04-01,Data not provided,1998-06-08,2001-12-01,2001-12-02,33,ON,Data not provided,OFF,85,0,0,0,0,0,0,0,0,0,20,20,22,24,22,23,24,25,28,30,33,31,33,35,37,35,34,34,36,37,38,38,34,32,32,32,34,36,36,35,36,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Semperian,50,Sodexo Investment Services Limited,25,Innisfree,25,,0,,0,,0,South Manchester Healthcare Limited,3502432,"St Martins House, 1 Gresham Steet, London EC2V 7BX"
378,"New District General Hospital, Walsgrave",DEPARTMENT OF HEALTH (GROUP),University Hospitals Coventry and Warwickshire NHS,Hospitals and Acute Health,Data not provided,ENGLAND_West Midlands,InOperation,2000-07-14,Data not provided,2002-11-27,2006-06-30,2006-07-01,39,ON,Data not provided,OFF,378.9,0,0,0,0,0,0,0,0,0,0,0,5,16,19,55,62,69,70,73,75,77,80,84,86,88,91,94,96,99,101,104,106,109,112,114,117,120,123,126,129,133,136,139,143,146,150,154,158,162,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Innisfree,100,,0,,0,,0,,0,,0,The Coventry and Rugby Hospital Company plc,4508763,"8 White Oak Square, London Road, Swanley, Kent BR8 7AG"
379,Redevelopment of Manor Hospital site,DEPARTMENT OF HEALTH (GROUP),Walsall Healthcare NHS Trust,Hospitals and Acute Health,Data not provided,ENGLAND_West Midlands,InOperation,2004-08-25,Data not provided,2007-11-20,2010-09-01,2010-09-01,32,ON,Data not provided,OFF,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,14,15,15,15,16,16,16,17,17,18,18,18,19,19,20,20,21,21,22,23,23,24,24,25,25,26,27,27,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Innisfree,50,Skanska Infrastructure Development,50,,0,,0,,0,,0,The Walsall Hospital Company plc,6358056,"8 White Oak Square, London Road, Swanley, Kent BR8 7AG"
